hhid,rang,age,sexe,niveau_educ
00485,2,46.0,2,Superieur
00485,3,53.0,1,Primaire
00485,4,58.0,1,Secondaire
00485,5,7.0,2,Secondaire
00485,6,70.0,1,
00486,1,49.0,1,Primaire
00486,2,33.0,1,Primaire
00486,3,2.0,2,Aucun
00486,4,6.0,2,Secondaire
00486,5,26.0,2,Aucun
00486,6,58.0,2,Secondaire
00486,7,33.0,2,Secondaire
00486,8,15.0,2,Primaire
00486,9,5.0,1,Aucun
00486,10,69.0,1,Primaire
00486,11,7.0,1,Aucun
00487,1,46.0,1,Aucun
00487,2,31.0,2,Primaire
00487,3,39.0,1,Primaire
00487,4,68.0,2,Secondaire
00487,5,19.0,1,Primaire
00487,6,11.0,2,Primaire
00488,1,31.0,2,Aucun
00488,2,16.0,1,Primaire
00488,3,72.0,1,Primaire
00488,4,35.0,2,Secondaire
00489,1,40.0,1,Primaire
00489,2,19.0,2,Secondaire
00489,3,61.0,2,Secondaire
00489,4,24.0,1,Primaire
00489,5,18.0,2,Secondaire
00489,6,59.0,2,Aucun
00490,1,,1,Secondaire
00490,2,24.0,2,Primaire
00490,3,56.0,2,Aucun
00490,4,69.0,1,Aucun
00490,5,32.0,1,Superieur
00490,6,24.0,1,Aucun
00490,7,33.0,2,Aucun
00491,1,42.0,1,Secondaire
00491,2,62.0,1,Aucun
00491,3,59.0,2,Aucun
00491,4,31.0,2,Aucun
00491,5,9.0,1,Aucun
00491,6,21.0,2,Primaire
00492,1,53.0,2,Aucun
00492,2,72.0,2,Secondaire
00492,3,43.0,1,Secondaire
00492,4,8.0,2,Aucun
00492,5,,2,Primaire
00493,1,44.0,1,
00493,2,5.0,2,Aucun
00493,3,64.0,2,Primaire
00493,4,63.0,1,Primaire
00493,5,34.0,1,Secondaire
00493,6,32.0,2,Aucun
00493,7,63.0,2,Primaire
00493,8,72.0,2,Primaire
00494,1,42.0,1,Superieur
00494,2,61.0,1,Secondaire
00494,3,25.0,2,Secondaire
00494,4,63.0,1,Primaire
00494,5,1.0,2,Aucun
00494,6,33.0,2,Secondaire
00495,1,45.0,1,Primaire
00495,2,57.0,1,Secondaire
00496,1,47.0,1,Primaire
00496,2,70.0,2,Primaire
00496,3,1.0,2,Aucun
00496,4,54.0,1,Secondaire
00496,5,2.0,2,Aucun
00497,1,48.0,1,Primaire
00497,2,16.0,1,Primaire
00497,3,10.0,2,Secondaire
00497,4,27.0,2,Aucun
00497,5,25.0,2,Secondaire
00498,1,44.0,1,Secondaire
00498,2,40.0,1,Secondaire
00498,3,24.0,2,Secondaire
00498,4,17.0,1,Aucun
00498,5,39.0,1,Secondaire
00498,6,61.0,1,Primaire
00498,7,52.0,1,Primaire
00499,1,38.0,1,Aucun
00499,2,26.0,1,Aucun
00499,3,46.0,1,Primaire
00499,4,63.0,2,Primaire
00500,1,29.0,2,Secondaire
00500,2,2.0,2,Aucun
00500,3,64.0,2,Primaire
00500,4,23.0,1,Aucun
00500,5,58.0,1,Primaire
00500,6,49.0,1,Aucun
00500,7,45.0,2,Aucun
00501,1,40.0,1,Aucun
00501,2,50.0,1,Primaire
00501,3,73.0,1,Secondaire
00501,4,64.0,1,Secondaire
00501,5,34.0,1,Primaire
00501,6,30.0,2,Secondaire
00501,7,49.0,1,Primaire
00501,8,18.0,2,Aucun
00501,9,37.0,1,Primaire
00502,1,25.0,1,Aucun
00502,2,69.0,1,Secondaire
00502,3,44.0,1,Aucun
00502,4,17.0,1,Secondaire
00502,5,9.0,2,Secondaire
00503,1,32.0,1,Aucun
00503,2,38.0,2,Secondaire
00503,3,22.0,2,Primaire
00503,4,63.0,1,Primaire
00504,1,46.0,1,Secondaire
00504,2,74.0,2,Secondaire
00504,3,2.0,1,Aucun
00504,4,1.0,2,Aucun
00504,5,21.0,1,Aucun
00504,6,6.0,2,Primaire
00504,7,25.0,2,Primaire
00504,8,18.0,1,Primaire
00504,9,8.0,1,Primaire
00504,10,43.0,2,Secondaire
00504,11,56.0,1,Primaire
00505,1,48.0,1,Secondaire
00505,2,17.0,1,Primaire
00505,3,69.0,2,Aucun
00505,4,4.0,1,Aucun
00506,1,39.0,1,Aucun
00506,2,44.0,1,Aucun
00506,3,67.0,2,Secondaire
00506,4,13.0,2,Aucun
00506,5,55.0,1,Primaire
00507,1,51.0,1,Aucun
00507,2,15.0,2,Aucun
00507,3,6.0,1,Secondaire
00507,4,23.0,2,Aucun
00508,1,47.0,1,Aucun
00508,2,,2,Primaire
00508,3,26.0,2,Secondaire
00508,4,25.0,2,Superieur
00508,5,65.0,2,Aucun
00508,6,55.0,2,Aucun
00508,7,66.0,1,Aucun
00508,8,27.0,2,Primaire
00509,1,32.0,1,
00509,2,55.0,1,Primaire
00509,3,11.0,1,Aucun
00509,4,38.0,1,Secondaire
00509,5,17.0,2,Aucun
00510,1,51.0,1,Aucun
00510,2,42.0,1,Aucun
00510,3,65.0,1,Aucun
00510,4,46.0,2,Aucun
00510,5,12.0,1,Primaire
00510,6,51.0,1,Primaire
00510,7,24.0,2,Aucun
00510,8,36.0,1,Primaire
00510,9,14.0,1,Aucun
00510,10,47.0,1,Secondaire
00511,1,39.0,1,Aucun
00511,2,69.0,2,Primaire
00511,3,68.0,2,Primaire
00511,4,25.0,2,Secondaire
00511,5,26.0,1,Superieur
00511,6,13.0,1,Aucun
00511,7,53.0,1,Superieur
00511,8,59.0,2,Aucun
00512,1,,1,
00512,2,19.0,2,Aucun
00512,3,55.0,1,Aucun
00512,4,69.0,1,Primaire
00512,5,6.0,2,Primaire
00512,6,17.0,2,Primaire
00512,7,65.0,1,Aucun
00513,1,33.0,1,Aucun
00513,2,26.0,2,Aucun
00513,3,71.0,2,Superieur
00513,4,72.0,1,Secondaire
00513,5,1.0,2,Aucun
00513,6,33.0,1,Primaire
00513,7,45.0,1,Superieur
00513,8,61.0,2,Primaire
00513,9,9.0,1,Primaire
00513,10,66.0,2,Primaire
00513,11,58.0,2,Primaire
00513,12,26.0,2,Primaire
00513,13,53.0,2,Aucun
00514,1,43.0,1,Secondaire
00514,2,50.0,1,Aucun
00514,3,54.0,1,Aucun
00514,4,25.0,2,Aucun
00515,1,52.0,1,Primaire
00515,2,23.0,2,Aucun
00515,3,18.0,2,Primaire
00515,4,68.0,1,Secondaire
00515,5,21.0,2,Primaire
00515,6,14.0,2,Secondaire
00515,7,16.0,1,Primaire
00515,8,3.0,2,Aucun
00516,1,37.0,1,Aucun
00516,2,67.0,1,Aucun
00516,3,74.0,2,Aucun
00516,4,6.0,1,Secondaire
00516,5,6.0,1,Aucun
00517,1,43.0,1,Secondaire
00517,2,3.0,2,Aucun
00517,3,59.0,1,Aucun
00517,4,28.0,1,Aucun
00517,5,32.0,1,Aucun
00518,1,28.0,1,Aucun
00518,2,58.0,2,Secondaire
00518,3,11.0,1,Aucun
00518,4,30.0,1,Secondaire
00518,5,73.0,1,Aucun
00518,6,39.0,1,Aucun
00518,7,50.0,2,Primaire
00518,8,3.0,2,Aucun
00518,9,15.0,1,Primaire
00518,10,1.0,2,Aucun
00519,1,32.0,1,Primaire
00519,2,52.0,1,Primaire
00519,3,67.0,2,Secondaire
00519,4,49.0,1,Secondaire
00519,5,26.0,1,Primaire
00520,1,41.0,1,Aucun
00520,2,34.0,2,Superieur
00520,3,54.0,2,Superieur
00521,1,,1,Aucun
00521,2,25.0,1,Aucun
00521,3,59.0,1,Primaire
00522,1,45.0,1,Aucun
00522,2,28.0,2,Secondaire
00522,3,57.0,1,Secondaire
00522,4,73.0,2,Secondaire
00522,5,53.0,2,Secondaire
00522,6,39.0,2,Secondaire
00522,7,65.0,2,Aucun
00522,8,32.0,2,Primaire
00523,1,28.0,1,Primaire
00523,2,49.0,2,Secondaire
00523,3,18.0,2,Aucun
00523,4,6.0,2,Primaire
00523,5,13.0,2,
00523,6,22.0,1,
00523,7,51.0,2,Secondaire
00524,1,45.0,1,Aucun
00524,2,28.0,2,Primaire
00524,3,56.0,1,Aucun
00524,4,71.0,1,Aucun
00524,5,14.0,2,Aucun
00524,6,15.0,2,Secondaire
00524,7,62.0,2,Secondaire
00525,1,,1,Secondaire
00525,2,67.0,1,
00525,3,36.0,2,Aucun
00525,4,8.0,1,Aucun
00525,5,50.0,1,Aucun
00525,6,23.0,1,Secondaire
00525,7,49.0,1,
00525,8,12.0,2,Secondaire
00525,9,59.0,2,Secondaire
00526,1,48.0,1,Primaire
00526,2,55.0,2,Secondaire
00526,3,22.0,2,Aucun
00527,1,53.0,1,Primaire
00527,2,12.0,2,Aucun
00527,3,44.0,1,
00527,4,28.0,1,Secondaire
00527,5,20.0,1,
00527,6,38.0,2,Secondaire
00527,7,41.0,2,Superieur
00528,1,30.0,1,Aucun
00528,2,11.0,2,Aucun
00528,3,12.0,1,Aucun
00528,4,48.0,2,Secondaire
00528,5,46.0,1,Aucun
00529,1,51.0,1,Aucun
00529,2,22.0,2,Aucun
00529,3,,2,Primaire
00529,4,32.0,2,Secondaire
00529,5,59.0,1,Primaire
00529,6,27.0,1,Aucun
00529,7,38.0,2,Secondaire
00530,1,61.0,1,Secondaire
00531,1,20.0,1,Secondaire
00531,2,1.0,1,Aucun
00531,3,67.0,1,Secondaire
00531,4,10.0,2,Primaire
00531,5,55.0,1,Aucun
00531,6,64.0,1,Aucun
00532,1,22.0,1,Primaire
00532,2,18.0,1,Secondaire
00532,3,48.0,1,Aucun
00532,4,54.0,1,
00532,5,10.0,2,
00533,1,48.0,1,Aucun
00533,2,42.0,2,Secondaire
00533,3,9.0,1,Aucun
00533,4,58.0,1,Primaire
00533,5,45.0,2,Superieur
00533,6,73.0,2,Aucun
00533,7,11.0,1,Primaire
00533,8,4.0,2,Aucun
00533,9,28.0,1,Primaire
00534,1,44.0,1,Aucun
00534,2,58.0,1,Aucun
00534,3,10.0,2,Aucun
00535,1,63.0,1,Superieur
00535,2,52.0,1,Primaire
00535,3,63.0,1,Secondaire
00535,4,2.0,2,Aucun
00535,5,17.0,2,Primaire
00535,6,46.0,1,Aucun
00535,7,53.0,1,Aucun
00535,8,46.0,1,Secondaire
00535,9,3.0,1,Aucun
00535,10,49.0,1,Aucun
00535,11,48.0,2,Aucun
00536,1,41.0,1,Secondaire
00536,2,23.0,1,Aucun
00536,3,61.0,1,Aucun
00536,4,9.0,1,Secondaire
00536,5,9.0,2,Secondaire
00536,6,11.0,2,Primaire
00536,7,11.0,2,Aucun
00536,8,59.0,2,Secondaire
00536,9,31.0,2,Primaire
00536,10,52.0,1,Aucun
00537,1,40.0,1,Primaire
00537,2,55.0,2,Secondaire
00537,3,35.0,1,Aucun
00537,4,57.0,2,Secondaire
00537,5,5.0,2,Aucun
00537,6,23.0,2,Primaire
00537,7,15.0,1,Secondaire
00537,8,60.0,1,
00537,9,12.0,1,Primaire
00537,10,37.0,1,Aucun
00537,11,61.0,1,Primaire
00538,1,52.0,1,Primaire
00538,2,67.0,1,Primaire
00538,3,15.0,1,
00538,4,51.0,1,Primaire
00539,1,37.0,1,Aucun
00539,2,21.0,2,Aucun
00539,3,30.0,1,Secondaire
00539,4,6.0,1,Aucun
00539,5,45.0,1,Secondaire
00539,6,41.0,2,
00539,7,49.0,1,Aucun
00539,8,8.0,1,Primaire
00540,1,47.0,1,Primaire
00540,2,55.0,2,Secondaire
00540,3,35.0,2,Aucun
00540,4,38.0,1,Aucun
00540,5,38.0,1,Primaire
00540,6,38.0,2,Aucun
00540,7,19.0,1,Secondaire
00540,8,74.0,1,Secondaire
00540,9,10.0,2,Primaire
00540,10,56.0,1,Aucun
00541,1,59.0,1,Aucun
00541,2,61.0,2,Primaire
00541,3,73.0,2,Aucun
00541,4,24.0,1,Aucun
00541,5,74.0,2,Aucun
00541,6,31.0,2,Aucun
00541,7,30.0,1,Aucun
00541,8,17.0,2,Aucun
00541,9,6.0,2,Primaire
00542,1,68.0,1,Aucun
00542,2,52.0,1,Primaire
00542,3,9.0,1,Aucun
00542,4,10.0,2,Primaire
00542,5,44.0,1,Aucun
00542,6,45.0,1,Secondaire
00543,1,52.0,1,Aucun
00543,2,69.0,2,Aucun
00543,3,17.0,1,Primaire
00543,4,27.0,1,Primaire
00543,5,57.0,2,Aucun
00543,6,54.0,2,Secondaire
00543,7,16.0,2,Aucun
00543,8,51.0,1,Secondaire
00543,9,0.0,1,Aucun
00544,1,48.0,1,Secondaire
00544,2,17.0,2,Aucun
00544,3,58.0,1,Secondaire
00544,4,69.0,1,Primaire
00544,5,50.0,1,
00544,6,32.0,2,Primaire
00544,7,38.0,1,Aucun
00545,1,28.0,1,Primaire
00545,2,61.0,1,Primaire
00545,3,46.0,2,Primaire
00545,4,53.0,2,Primaire
00545,5,58.0,1,Aucun
00546,1,29.0,1,Aucun
00546,2,11.0,2,Aucun
00546,3,59.0,1,Aucun
00546,4,14.0,2,Primaire
00547,1,31.0,1,Aucun
00547,2,56.0,2,Aucun
00547,3,15.0,1,Primaire
00547,4,40.0,2,Secondaire
00547,5,61.0,1,Aucun
00547,6,46.0,1,Secondaire
00547,7,24.0,2,Aucun
00547,8,23.0,1,Secondaire
00547,9,4.0,1,Aucun
00548,1,34.0,2,
00548,2,4.0,1,Aucun
00548,3,42.0,1,Primaire
00548,4,,2,Primaire
00548,5,28.0,1,Aucun
00548,6,21.0,2,Primaire
00549,1,41.0,1,Aucun
00549,2,54.0,2,Aucun
00549,3,5.0,2,Aucun
00549,4,54.0,1,Primaire
00549,5,62.0,1,Primaire
00550,1,54.0,1,Primaire
00550,2,69.0,1,Primaire
00550,3,27.0,2,Secondaire
00550,4,16.0,2,Primaire
00551,1,40.0,1,Aucun
00551,2,7.0,2,Primaire
00551,3,16.0,2,Primaire
00551,4,12.0,2,Secondaire
00552,1,40.0,1,Aucun
00552,2,37.0,1,Primaire
00552,3,26.0,2,Aucun
00552,4,74.0,1,Aucun
00552,5,29.0,2,Secondaire
00552,6,72.0,1,Superieur
00552,7,20.0,2,Aucun
00552,8,52.0,1,Aucun
00552,9,44.0,2,Primaire
00553,1,34.0,1,Secondaire
00553,2,69.0,1,Aucun
00553,3,70.0,2,Aucun
00553,4,25.0,2,
00553,5,12.0,1,Primaire
00553,6,49.0,1,Primaire
00553,7,73.0,1,Aucun
00553,8,72.0,2,Primaire
00553,9,6.0,2,Aucun
00554,1,22.0,2,Aucun
00554,2,15.0,2,Aucun
00554,3,12.0,2,Secondaire
00554,4,14.0,1,Aucun
00555,1,45.0,1,Secondaire
00555,2,70.0,2,Aucun
00555,3,49.0,2,Primaire
00555,4,37.0,2,Secondaire
00556,1,28.0,1,Primaire
00556,2,73.0,1,Primaire
00556,3,39.0,2,Secondaire
00556,4,61.0,2,Superieur
00556,5,27.0,2,Secondaire
00556,6,33.0,1,Aucun
00557,1,33.0,1,Secondaire
00557,2,71.0,2,Primaire
00557,3,55.0,2,Primaire
00557,4,38.0,1,Aucun
00557,5,28.0,1,Aucun
00557,6,12.0,1,Aucun
00558,1,32.0,1,Aucun
00558,2,32.0,2,Secondaire
00558,3,15.0,1,Primaire
00558,4,10.0,1,Aucun
00558,5,0.0,1,Aucun
00558,6,17.0,1,Aucun
00559,1,36.0,1,Aucun
00559,2,62.0,1,Secondaire
00559,3,59.0,1,Aucun
00559,4,44.0,1,Primaire
00560,1,,1,Secondaire
00560,2,37.0,2,Secondaire
00560,3,14.0,2,Primaire
00560,4,29.0,2,Primaire
00560,5,1.0,2,Aucun
00560,6,36.0,2,Primaire
00560,7,26.0,2,Secondaire
00560,8,35.0,2,Primaire
00561,1,45.0,1,Secondaire
00561,2,20.0,1,Secondaire
00561,3,61.0,1,Secondaire
00561,4,7.0,1,
00562,1,29.0,1,Aucun
00562,2,54.0,2,Aucun
00562,3,42.0,2,Aucun
00563,1,41.0,1,Aucun
00563,2,12.0,2,Primaire
00563,3,62.0,2,
00563,4,13.0,1,Primaire
00563,5,,1,Aucun
00563,6,51.0,2,Primaire
00563,7,50.0,1,Secondaire
00564,1,51.0,1,Aucun
00564,2,5.0,1,Aucun
00564,3,1.0,2,Aucun
00564,4,62.0,2,Aucun
00564,5,16.0,2,Aucun
00564,6,13.0,1,Primaire
00564,7,73.0,2,
00564,8,50.0,2,Primaire
00564,9,52.0,2,Primaire
00564,10,66.0,1,Superieur
00564,11,47.0,1,Aucun
00565,1,49.0,2,Aucun
00565,2,32.0,1,Superieur
00565,3,13.0,1,Aucun
00565,4,50.0,2,Primaire
00565,5,73.0,2,Aucun
00565,6,4.0,2,Aucun
00566,1,46.0,2,Secondaire
00566,2,57.0,2,Primaire
00566,3,30.0,1,Secondaire
00566,4,66.0,2,Aucun
00566,5,53.0,2,Secondaire
00566,6,40.0,1,
00566,7,49.0,1,Secondaire
00566,8,39.0,2,Aucun
00566,9,11.0,2,Aucun
00566,10,19.0,1,Primaire
00566,11,74.0,2,
00567,1,29.0,1,Aucun
00567,2,8.0,2,Secondaire
00567,3,62.0,1,Primaire
00567,4,33.0,2,Secondaire
00567,5,27.0,1,Primaire
00567,6,34.0,1,Secondaire
00567,7,5.0,1,Aucun
00568,1,41.0,1,
00568,2,37.0,2,Secondaire
00568,3,21.0,1,Primaire
00568,4,70.0,1,Aucun
00568,5,63.0,2,Primaire
00568,6,33.0,1,Aucun
00568,7,46.0,1,Secondaire
00568,8,73.0,2,Primaire
00568,9,45.0,2,Secondaire
00568,10,67.0,2,Aucun
00569,1,35.0,2,Secondaire
00569,2,36.0,2,Secondaire
00569,3,9.0,2,Aucun
00569,4,74.0,2,Secondaire
00569,5,1.0,2,Aucun
00569,6,13.0,1,Aucun
00570,1,53.0,2,Aucun
00570,2,57.0,1,Aucun
00570,3,51.0,1,Aucun
00570,4,23.0,1,Secondaire
00570,5,70.0,2,Primaire
00570,6,38.0,2,Primaire
00570,7,52.0,1,
00570,8,39.0,1,Aucun
00570,9,44.0,2,Aucun
00571,1,38.0,1,Secondaire
00571,2,44.0,2,Primaire
00571,3,62.0,1,Aucun
00571,4,44.0,1,Primaire
00571,5,70.0,1,Primaire
00571,6,61.0,2,Aucun
00571,7,13.0,2,Secondaire
00571,8,47.0,1,Primaire
00572,1,36.0,1,
00572,2,50.0,2,Aucun
00572,3,42.0,1,Primaire
00572,4,54.0,2,Superieur
00572,5,44.0,2,Secondaire
00572,6,18.0,1,Primaire
00572,7,37.0,2,Secondaire
00573,1,51.0,2,Secondaire
00573,2,33.0,1,Primaire
00573,3,59.0,1,Secondaire
00573,4,53.0,2,Primaire
00573,5,46.0,2,Primaire
00573,6,8.0,1,Primaire
00573,7,67.0,1,Primaire
00573,8,31.0,1,Secondaire
00573,9,15.0,2,Aucun
00573,10,52.0,1,Secondaire
00573,11,24.0,2,Aucun
00573,12,21.0,1,Aucun
00573,13,32.0,1,Aucun
00574,1,52.0,1,Aucun
00574,2,73.0,1,Secondaire
00574,3,42.0,1,Secondaire
00574,4,37.0,1,Aucun
00575,1,29.0,1,Aucun
00575,2,61.0,1,Superieur
00575,3,13.0,2,Secondaire
00575,4,7.0,1,Primaire
00575,5,11.0,2,Aucun
00575,6,14.0,1,Primaire
00575,7,71.0,2,Primaire
00575,8,65.0,1,Secondaire
00575,9,66.0,2,Aucun
00575,10,5.0,1,Aucun
00575,11,32.0,2,Aucun
00575,12,33.0,1,Superieur
00576,1,52.0,2,Aucun
00576,2,62.0,2,Aucun
00576,3,31.0,2,Secondaire
00576,4,54.0,1,Aucun
00576,5,36.0,1,Aucun
00576,6,17.0,2,Secondaire
00576,7,15.0,2,Aucun
00577,1,20.0,1,Aucun
00577,2,55.0,1,Primaire
00577,3,71.0,2,Secondaire
00577,4,,2,Secondaire
00577,5,45.0,2,Aucun
00577,6,15.0,2,Secondaire
00577,7,50.0,2,Secondaire
00577,8,47.0,2,Secondaire
00577,9,58.0,1,Primaire
00577,10,3.0,2,Aucun
00577,11,31.0,1,Primaire
00578,1,26.0,1,Secondaire
00578,2,41.0,1,Secondaire
00578,3,10.0,1,Aucun
00578,4,19.0,1,Primaire
00578,5,8.0,2,Aucun
00578,6,66.0,2,Aucun
00578,7,71.0,1,Secondaire
00578,8,46.0,2,Primaire
00578,9,63.0,2,Secondaire
00579,1,48.0,1,Aucun
00579,2,21.0,2,Aucun
00579,3,42.0,1,Secondaire
00579,4,55.0,2,
00579,5,2.0,1,Aucun
00579,6,18.0,1,Aucun
00579,7,18.0,2,Primaire
00579,8,,1,
00580,1,47.0,1,Aucun
00580,2,28.0,2,Aucun
00580,3,16.0,2,Superieur
00580,4,10.0,2,Aucun
00580,5,0.0,1,Aucun
00580,6,24.0,2,Aucun
00581,1,36.0,1,Primaire
00581,2,1.0,2,Aucun
00581,3,0.0,2,Aucun
00581,4,51.0,1,Primaire
00581,5,1.0,1,Aucun
00581,6,73.0,2,Secondaire
00581,7,37.0,2,Aucun
00581,8,67.0,2,Aucun
00582,1,42.0,1,Primaire
00583,1,47.0,1,Aucun
00583,2,52.0,1,Aucun
00583,3,19.0,1,Primaire
00583,4,36.0,2,Primaire
00583,5,15.0,2,Secondaire
00583,6,45.0,2,Primaire
00583,7,64.0,1,Secondaire
00583,8,69.0,1,Secondaire
00583,9,68.0,1,Primaire
00584,1,46.0,1,Aucun
00584,2,62.0,1,Aucun
00584,3,13.0,2,Primaire
00584,4,61.0,2,Primaire
00584,5,52.0,2,Superieur
00584,6,29.0,1,Secondaire
00584,7,62.0,1,Aucun
00584,8,61.0,2,Aucun
00584,9,,1,Primaire
00585,1,56.0,1,Aucun
00585,2,38.0,2,Secondaire
00585,3,72.0,2,Aucun
00585,4,16.0,2,Primaire
00585,5,19.0,1,Primaire
00585,6,25.0,1,Aucun
00585,7,65.0,2,Primaire
00585,8,3.0,2,Aucun
00586,1,53.0,1,Aucun
00586,2,39.0,1,Secondaire
00586,3,37.0,1,Primaire
00586,4,41.0,1,Primaire
00586,5,11.0,1,Aucun
00586,6,0.0,2,Aucun
00586,7,59.0,2,Aucun
00586,8,28.0,2,Secondaire
00586,9,41.0,2,Aucun
00586,10,19.0,1,Primaire
00586,11,,1,Aucun
00586,12,16.0,2,Primaire
00586,13,62.0,1,Aucun
00587,1,26.0,1,Primaire
00587,2,70.0,2,Primaire
00587,3,34.0,1,Primaire
00587,4,22.0,2,Superieur
00587,5,69.0,1,Primaire
00588,1,27.0,1,Secondaire
00588,2,18.0,1,Aucun
00588,3,26.0,1,Superieur
00588,4,17.0,2,Primaire
00588,5,19.0,1,Aucun
00588,6,53.0,1,Aucun
00589,1,42.0,1,Superieur
00589,2,57.0,2,Aucun
00589,3,2.0,1,Aucun
00589,4,52.0,1,Superieur
00589,5,16.0,2,Aucun
00589,6,25.0,2,Secondaire
00589,7,7.0,2,Aucun
00590,1,46.0,1,Primaire
00590,2,57.0,2,Secondaire
00590,3,62.0,2,Secondaire
00590,4,25.0,1,Primaire
00590,5,46.0,1,Aucun
00590,6,67.0,1,Primaire
00590,7,22.0,2,Aucun
00591,1,25.0,2,Aucun
00591,2,,1,Primaire
00591,3,9.0,1,Aucun
00591,4,12.0,1,Secondaire
00591,5,61.0,1,Primaire
00591,6,51.0,1,Secondaire
00591,7,10.0,2,Primaire
00591,8,42.0,2,Secondaire
00591,9,10.0,1,Aucun
00591,10,20.0,1,Secondaire
00592,1,44.0,1,Aucun
00592,2,43.0,2,Aucun
00592,3,64.0,2,Primaire
00592,4,30.0,1,Superieur
00593,1,47.0,1,Aucun
00593,2,67.0,2,Aucun
00593,3,46.0,1,Aucun
00593,4,61.0,1,Superieur
00593,5,12.0,1,Secondaire
00593,6,16.0,2,Aucun
00593,7,48.0,2,Aucun
00593,8,66.0,2,Secondaire
00594,1,64.0,2,Primaire
00595,1,38.0,1,Primaire
00595,2,66.0,1,Secondaire
00595,3,46.0,2,Aucun
00595,4,49.0,1,Secondaire
00595,5,69.0,1,Secondaire
00595,6,40.0,1,Aucun
00596,1,54.0,2,Primaire
00596,2,16.0,2,Primaire
00596,3,22.0,1,Secondaire
00596,4,46.0,2,Aucun
00596,5,13.0,1,Aucun
00596,6,10.0,1,Primaire
00596,7,59.0,2,Aucun
00596,8,2.0,1,Aucun
00596,9,69.0,2,Aucun
00597,1,56.0,1,Primaire
00597,2,29.0,2,Aucun
00597,3,44.0,2,Primaire
00597,4,10.0,1,Primaire
00597,5,0.0,1,Aucun
00597,6,35.0,2,Primaire
00597,7,35.0,2,Secondaire
00597,8,49.0,1,Primaire
00597,9,,1,Aucun
00598,1,46.0,2,Primaire
00598,2,12.0,1,Secondaire
00598,3,10.0,2,Primaire
00598,4,56.0,2,Primaire
00598,5,23.0,2,Primaire
00598,6,13.0,1,Aucun
00598,7,71.0,1,Secondaire
00598,8,58.0,1,Primaire
00598,9,45.0,1,Aucun
00598,10,67.0,1,Aucun
00598,11,16.0,2,Primaire
00599,1,35.0,1,
00599,2,35.0,1,Primaire
00599,3,34.0,1,Aucun
00600,1,57.0,1,Primaire
00600,2,47.0,2,Primaire
00600,3,65.0,2,Primaire
00600,4,19.0,1,Primaire
00600,5,11.0,2,Aucun
00600,6,42.0,1,
00601,1,46.0,1,Secondaire
00601,2,50.0,2,Primaire
00601,3,9.0,2,Primaire
00601,4,44.0,2,Aucun
00601,5,71.0,2,Aucun
00601,6,8.0,2,Secondaire
00602,1,40.0,1,Aucun
00602,2,51.0,1,Aucun
00602,3,19.0,1,Secondaire
00602,4,11.0,2,Aucun
00602,5,2.0,1,Aucun
00602,6,16.0,1,
00602,7,7.0,1,Secondaire
00602,8,59.0,2,Aucun
00602,9,57.0,2,Aucun
00602,10,14.0,1,Primaire
00602,11,52.0,1,Secondaire
00603,1,58.0,1,Primaire
00603,2,34.0,1,Secondaire
00603,3,72.0,2,Aucun
00603,4,43.0,2,
00603,5,28.0,1,
00604,1,46.0,1,Aucun
00604,2,65.0,1,Primaire
00604,3,23.0,2,Primaire
00604,4,19.0,1,
00604,5,57.0,1,Aucun
00605,1,31.0,2,Primaire
00605,2,50.0,1,Secondaire
00605,3,19.0,1,Primaire
00605,4,8.0,2,Aucun
00605,5,51.0,2,Secondaire
00606,1,20.0,1,Aucun
00606,2,23.0,2,Primaire
00606,3,49.0,1,Aucun
00606,4,65.0,1,Primaire
00606,5,20.0,2,Secondaire
00606,6,70.0,1,Secondaire
00606,7,30.0,2,Aucun
00607,1,50.0,1,Primaire
00607,2,15.0,2,Aucun
00607,3,70.0,1,Secondaire
00607,4,55.0,2,Secondaire
00607,5,20.0,1,Aucun
00607,6,15.0,1,Primaire
00607,7,5.0,2,Aucun
00608,1,41.0,1,Primaire
00608,2,19.0,2,Secondaire
00608,3,69.0,2,
00608,4,57.0,2,Primaire
00609,1,45.0,1,Secondaire
00609,2,41.0,1,Secondaire
00609,3,61.0,1,Primaire
00609,4,14.0,2,Primaire
00609,5,21.0,2,Primaire
00609,6,20.0,1,Aucun
00609,7,65.0,1,Aucun
00609,8,69.0,2,Aucun
00609,9,63.0,2,Aucun
00610,1,23.0,1,Aucun
00610,2,61.0,1,Primaire
00610,3,74.0,1,
00610,4,,2,Aucun
00610,5,66.0,1,Aucun
00610,6,30.0,1,Aucun
00610,7,53.0,2,Aucun
00611,1,36.0,1,Aucun
00611,2,24.0,1,Primaire
00611,3,48.0,2,Aucun
00611,4,61.0,1,Aucun
00611,5,50.0,1,Primaire
00611,6,23.0,1,Aucun
00611,7,61.0,2,Aucun
00611,8,32.0,2,Aucun
00612,1,41.0,1,Primaire
00613,1,64.0,1,Secondaire
00614,1,35.0,1,Superieur
00614,2,73.0,1,Secondaire
00614,3,74.0,2,Aucun
00614,4,49.0,1,Primaire
00614,5,59.0,2,Aucun
00614,6,74.0,1,Aucun
00614,7,23.0,2,Aucun
00614,8,50.0,1,Primaire
00615,1,43.0,1,Aucun
00615,2,6.0,2,Primaire
00615,3,48.0,1,Secondaire
00615,4,16.0,2,Secondaire
00615,5,62.0,2,Primaire
