hhid,region_lib,choc_secheresse,choc_hausse_prix,choc_conflit,choc_maladie,strat_vente_actifs,strat_reduction_repas,strat_migration,strat_endettement
02407,OUADDAÏ,0,1,1,1,0,0,0,0
02408,OUADDAÏ,0,1,1,0,0,0,0,0
02409,OUADDAÏ,0,0,0,1,0,0,0,0
02410,OUADDAÏ,0,1,0,0,0,1,0,1
02411,OUADDAÏ,1,1,0,0,0,0,0,0
02412,OUADDAÏ,0,0,0,0,0,0,0,0
02413,OUADDAÏ,0,1,1,1,0,1,0,1
02414,OUADDAÏ,0,1,1,1,0,0,0,1
02415,OUADDAÏ,0,0,1,0,0,0,0,1
02416,OUADDAÏ,0,1,0,0,0,0,0,0
02417,OUADDAÏ,0,1,0,1,1,0,0,1
02418,OUADAI,0,1,1,0,1,1,0,1
02419,OUADDAÏ,0,1,1,0,0,1,0,1
02420,OUADDAÏ,0,1,1,0,0,0,1,0
02421,OUADDAÏ,0,1,1,0,0,1,1,0
02422,OUADDAÏ,0,1,1,0,0,0,0,1
02423,OUADDAÏ,1,1,1,0,1,0,1,1
02424,OUADDAÏ,0,1,1,0,0,0,0,1
02425,OUADDAÏ,0,0,0,0,0,0,0,0
02426,OUADDAÏ,0,0,0,0,1,0,0,0
02427,OUADDAÏ,0,1,0,1,1,0,0,0
02428,OUADDAÏ,0,1,1,0,0,0,0,0
02429,OUADDAÏ,0,0,0,0,0,1,0,0
02430,OUADDAÏ,0,1,0,0,1,0,0,0
02431,OUADDAÏ,0,1,1,0,1,0,0,1
02432,OUADAI,0,0,0,0,0,0,0,1
02433,OUADDAÏ,0,0,0,0,0,0,0,0
02434,OUADDAÏ,0,1,0,0,0,1,0,0
02435,OUADDAÏ,0,0,1,1,1,0,0,0
02436,OUADDAÏ,0,0,0,0,0,0,0,0
02437,OUADDAÏ,0,0,1,0,1,1,1,1
02438,OUADDAÏ,1,1,1,0,1,0,1,0
02439,OUADDAÏ,1,0,1,1,1,0,0,0
02440,OUADDAÏ,1,1,1,0,0,1,1,1
02441,OUADDAÏ,0,1,0,0,0,0,0,1
02442,OUADDAÏ,0,1,0,0,0,0,1,0
02443,OUADDAÏ,0,1,1,0,0,1,0,1
02444,OUADDAÏ,0,1,0,0,0,1,1,0
02445,OUADDAÏ,1,0,0,0,0,0,0,0
02446,OUADDAÏ,0,0,1,0,0,1,1,0
02447,OUADDAÏ,0,0,0,1,1,1,0,1
02448,OUADDAÏ,1,1,1,1,1,0,0,1
02449,OUADDAÏ,1,0,0,0,0,0,0,0
02450,OUADDAÏ,0,0,1,0,0,0,0,0
02451,OUADDAÏ,1,1,1,0,1,0,1,1
02452,OUADDAÏ,1,0,1,0,0,1,0,1
02453,OUADDAÏ,0,1,0,0,0,0,0,0
02454,OUADDAÏ,0,0,1,0,1,0,1,1
02455,OUADDAÏ,1,0,0,0,0,1,0,0
02456,OUADDAÏ,0,1,0,0,0,1,1,0
02457,OUADDAÏ,1,1,1,0,0,1,0,0
02458,OUADDAÏ,1,0,1,0,0,0,1,0
02459,OUADDAÏ,0,0,1,1,0,1,0,1
02460,OUADDAÏ,0,1,1,0,1,0,0,1
02461,OUADDAÏ,1,1,0,0,0,0,0,1
02462,OUADDAÏ,1,0,0,0,1,0,0,0
02463,OUADDAÏ,0,1,1,0,0,1,0,1
02464,OUADDAÏ,0,1,1,1,0,1,1,0
02465,OUADDAÏ,0,0,0,0,0,1,0,0
02466,OUADDAÏ,1,1,0,1,1,1,1,0
02467,OUADDAÏ,0,1,1,0,0,0,1,1
02468,OUADDAÏ,0,1,1,0,0,1,0,0
02469,OUADDAÏ,0,0,1,0,0,0,0,0
02470,OUADDAÏ,0,0,0,0,0,0,0,0
02471,OUADDAÏ,0,1,0,1,0,1,0,0
02472,OUADDAÏ,0,1,0,0,0,0,0,0
02473,OUADDAÏ,1,1,1,1,1,1,1,0
02474,OUADDAÏ,0,1,1,0,0,1,0,1
02475,OUADDAÏ,1,1,1,0,0,1,1,1
02476,OUADAI,1,1,1,0,1,1,0,1
02477,OUADDAÏ,0,0,1,1,0,0,0,1
02478,OUADDAÏ,0,0,0,0,0,1,0,0
02479,OUADDAÏ,1,0,0,0,0,1,0,0
02480,OUADDAÏ,0,1,1,0,0,1,0,0
02481,OUADDAÏ,1,0,1,0,1,0,0,1
02482,OUADDAÏ,1,1,0,1,0,1,0,1
02483,OUADDAÏ,0,1,1,1,1,1,1,0
02484,OUADDAÏ,1,0,1,0,1,1,0,1
02485,OUADDAÏ,1,0,0,1,1,1,0,0
02486,OUADDAÏ,1,0,0,0,0,1,0,1
02487,OUADDAÏ,1,0,1,0,1,0,1,1
02488,OUADDAÏ,0,1,1,0,0,0,0,0
02489,OUADDAÏ,0,0,0,0,0,0,0,0
02490,OUADDAÏ,1,0,1,0,0,0,0,1
02491,OUADDAÏ,0,0,1,1,0,1,0,1
02492,OUADDAÏ,0,1,0,0,0,0,0,0
02493,OUADDAÏ,1,0,0,0,1,0,1,0
02494,OUADDAÏ,0,1,0,0,0,0,1,1
02495,OUADDAÏ,1,1,1,0,0,1,0,0
02496,OUADDAÏ,0,0,0,1,0,0,0,1
02497,OUADDAÏ,1,0,0,0,0,0,0,0
02498,OUADDAÏ,0,0,0,0,0,0,0,0
02499,OUADDAÏ,0,1,0,0,0,1,0,0
02500,OUADDAÏ,0,1,1,0,0,1,0,0
02501,OUADDAÏ,1,1,1,0,1,1,0,0
02502,OUADDAÏ,0,1,1,0,1,0,1,0
02503,OUADDAÏ,1,1,0,0,1,1,0,1
02504,OUADDAÏ,1,1,0,1,0,1,0,0
02505,OUADDAÏ,0,0,0,0,0,1,1,0
02506,OUADDAÏ,1,1,0,0,1,0,0,1
02507,OUADDAÏ,0,1,0,0,0,1,0,1
02508,OUADDAÏ,1,0,1,0,0,1,0,1
02509,OUADDAÏ,1,1,1,0,1,1,0,0
02510,OUADDAÏ,1,0,0,0,0,1,0,1
02511,OUADDAÏ,0,1,1,0,1,1,1,0
02512,OUADDAÏ,1,1,1,0,1,0,0,0
02513,OUADDAÏ,0,0,1,1,0,0,0,0
02514,OUADDAÏ,1,1,1,0,0,0,1,0
02515,OUADDAÏ,1,1,0,0,1,1,0,0
02516,OUADDAÏ,0,1,1,0,1,0,1,0
02517,OUADDAÏ,0,1,1,0,1,0,0,0
02518,OUADAI,0,1,1,0,1,1,0,1
02519,OUADDAÏ,0,0,0,0,0,0,1,1
02520,OUADDAÏ,0,1,0,0,0,1,0,1
02521,OUADDAÏ,1,0,1,1,0,1,0,1
02522,OUADDAÏ,1,1,0,0,0,0,0,0
02523,OUADDAÏ,0,1,0,1,0,1,0,0
02524,OUADDAÏ,1,0,0,0,1,0,0,1
02525,OUADDAÏ,1,1,0,0,1,0,1,0
02526,OUADDAÏ,0,1,1,1,0,1,0,1
02527,OUADDAÏ,0,0,0,0,0,0,0,0
02528,OUADDAÏ,0,0,0,0,1,0,0,0
02529,OUADDAÏ,1,0,1,0,0,0,0,0
02530,OUADDAÏ,0,1,1,0,0,0,0,0
02531,OUADDAÏ,1,1,0,0,1,1,0,0
02532,OUADDAÏ,1,0,0,1,0,1,0,0
02533,OUADDAÏ,0,1,0,0,0,0,0,0
02534,OUADDAÏ,0,1,0,0,0,0,0,0
02535,OUADDAÏ,0,0,1,0,0,0,0,0
02536,OUADDAÏ,1,1,0,0,0,1,0,0
02537,OUADDAÏ,1,1,1,1,0,0,1,1
02538,OUADDAÏ,1,1,1,0,1,1,0,1
02539,OUADDAÏ,0,0,0,0,0,1,0,0
02540,OUADDAÏ,0,1,0,0,0,0,0,0
02541,OUADDAÏ,0,0,0,0,0,1,0,0
02542,OUADDAÏ,1,1,0,1,0,1,0,0
02543,OUADDAÏ,1,1,1,0,1,0,0,1
02544,SALAMAT,0,0,1,0,0,1,1,0
02545,SALAMAT,0,1,0,0,0,1,0,0
02546,SALAMAT,0,0,0,0,0,0,0,0
02547,SALAMAT,0,1,0,0,0,0,0,0
02548,SALAMAT,0,1,0,0,1,0,0,0
02549,SALAMAT,0,0,1,0,0,0,0,0
02550,SALAMAT,0,0,0,0,0,0,0,1
02551,SALAMAT,0,0,1,1,0,0,0,1
02552,SALAMAT,0,1,1,1,0,1,1,1
02553,SALAMAT,1,0,0,0,0,0,0,0
02554,SALAMAT,0,1,1,1,0,0,0,1
02555,SALAMAT,0,0,0,1,1,0,0,1
02556,SALAMAT,0,1,0,0,0,0,0,0
02557,SALAMAT,0,0,0,0,0,1,0,0
02558,SALAMAT,1,1,1,0,1,0,0,0
02559,SALAMAT,0,0,0,0,0,0,0,0
02560,SALAMAT,1,1,0,1,1,0,1,1
02561,SALAMAT,0,1,0,0,0,1,0,0
02562,SALAMAT,0,1,0,0,0,1,0,0
02563,SALAMAT,0,1,1,0,0,0,0,0
02564,SALAMAT,0,0,0,0,1,0,0,0
02565,SALAMAT,0,0,1,0,1,0,0,0
02566,SALAMAT,0,1,1,0,0,1,0,1
02567,SALAMAT,0,1,0,0,1,1,0,0
02568,SALAMAT,0,0,0,1,1,0,1,1
02569,SALAMAT,0,1,0,0,0,1,0,1
02570,SALAMAT,0,0,0,0,1,0,0,0
02571,SALAMAT,0,0,0,0,0,0,0,0
02572,SALAMAT,0,1,0,0,0,0,0,0
02573,SALAMAT,0,1,0,0,0,0,1,0
02574,SALAMAT,0,0,1,0,0,1,0,0
02575,SALAMAT,0,0,1,1,1,1,0,0
02576,SALAMAT,0,1,0,0,0,0,0,1
02577,SALAMAT,1,1,1,1,0,0,1,1
02578,SALAMAT,0,1,0,0,0,1,0,0
02579,SALAMAT,0,1,1,0,1,0,0,1
02580,SALAMAT,0,1,0,0,0,1,0,0
02581,SALAMAT,0,1,1,0,1,0,1,0
02582,SALAMAT,0,0,1,0,0,0,0,1
02583,SALAMAT,0,1,0,0,0,1,1,0
02584,SALAMAT,0,1,0,0,0,0,1,0
02585,SALAMAT,0,0,1,0,0,0,0,0
02586,SALAMAT,0,1,1,0,1,0,0,1
02587,SALAMAT,0,1,1,1,1,1,0,0
02588,SALAMAT,0,1,1,0,0,0,0,1
02589,SALAMAT,0,1,0,1,1,0,0,0
02590,SALAMAT,0,0,0,0,0,0,0,0
02591,SALAMAT,0,1,0,0,0,0,0,0
02592,SALAMAT,0,0,0,0,0,0,0,0
02593,SALAMAT,1,1,0,0,1,0,0,0
02594,SALAMAT,0,1,0,0,0,0,0,0
02595,SALAMAT,0,1,0,1,0,0,0,0
02596,SALAMAT,0,0,0,0,0,0,0,0
02597,SALAMAT,1,0,0,0,0,0,0,0
02598,SALAMAT,0,1,0,0,1,0,0,0
02599,SALAMAT,1,1,1,0,1,1,0,0
02600,SALAMAT,1,1,0,0,1,0,0,0
02601,SALAMAT,0,0,1,0,0,0,0,0
02602,SALAMAT,0,1,0,0,1,1,0,1
02603,SALAMAT,0,1,0,0,0,1,0,0
02604,SALAMAT,0,0,1,1,0,0,1,1
02605,SALAMAT,0,1,0,0,1,0,0,1
02606,SALAMAT,0,0,1,0,0,0,0,0
02607,SALAMAT,0,0,0,0,0,0,0,0
02608,SALAMAT,0,0,0,0,0,0,0,0
02609,SALAMAT,0,1,0,0,0,1,0,0
02610,SALAMAT,0,0,0,0,0,0,0,0
02611,SALAMAT,1,1,0,0,0,0,0,0
02612,SALAMAT,1,0,1,1,1,1,0,1
02613,SALAMAT,1,0,1,0,0,0,0,0
02614,SALAMAT,0,1,1,0,0,0,1,0
02615,SALAMAT,0,1,0,0,0,1,0,1
02616,SALAMAT,0,1,0,0,0,1,0,0
02617,SALAMAT,1,1,0,1,1,1,0,1
02618,SALAMAT,0,0,0,1,1,1,1,0
02619,SALAMAT,1,1,1,1,0,1,1,0
02620,SALAMAT,0,0,1,0,0,0,0,0
02621,SALAMAT,1,1,0,0,0,0,0,0
02622,SALAMAT,1,1,1,1,0,1,1,1
02623,SALAMAT,0,1,1,0,0,1,0,0
02624,SALAMAT,0,1,0,0,0,1,1,0
02625,SALAMAT,0,0,1,0,1,0,0,0
02626,SALAMAT,1,1,0,0,1,0,0,1
02627,SALAMAT,1,1,0,1,1,0,0,0
02628,SALAMAT,0,1,0,0,0,0,0,1
02629,SALAMAT,1,1,0,0,0,0,0,0
02630,SALAMAT,1,1,1,0,0,1,0,0
02631,SALAMAT,0,1,1,0,0,0,0,0
02632,SALAMAT,0,0,0,0,1,0,0,0
02633,SALAMAT,1,0,0,0,0,0,0,1
02634,SALAMAT,0,1,0,0,0,0,0,0
02635,SALAMAT,0,0,0,0,0,0,0,1
02636,SALAMAT,1,1,0,1,0,0,0,0
02637,SALAMAT,1,0,0,0,0,0,0,0
02638,SALAMAT,1,0,0,1,0,0,0,0
02639,SALAMAT,0,0,1,1,1,0,0,1
02640,SALAMAT,0,0,1,0,1,0,0,0
02641,SALAMAT,0,0,0,0,0,0,0,1
02642,SALAMAT,0,1,0,0,0,1,0,1
02643,SALAMAT,1,0,0,0,0,1,0,0
02644,SALAMAT,0,0,0,0,0,1,0,0
02645,SALAMAT,0,1,0,0,1,0,0,0
02646,SALAMAT,1,1,0,0,1,1,1,0
02647,SALAMAT,0,1,0,0,1,1,0,0
02648,SALAMAT,0,1,0,0,1,0,0,0
02649,SALAMAT,0,1,0,0,0,1,0,1
02650,SALAMAT,1,1,1,0,0,0,1,1
02651,SALAMAT,0,0,0,0,0,0,0,0
02652,SALAMAT,0,1,0,1,0,1,0,1
02653,SALAMAT,1,1,1,1,0,1,1,0
02654,SALAMAT,1,1,1,0,1,1,0,1
02655,SALAMAT,0,0,1,0,1,1,0,1
02656,SALAMAT,0,0,1,0,0,1,0,0
02657,SALAMAT,0,1,0,0,1,0,0,1
02658,SALAMAT,0,0,0,1,0,0,0,1
02659,SALAMAT,1,0,0,0,0,0,0,0
02660,SALAMAT,1,1,0,1,0,0,0,0
02661,SALAMAT,0,0,0,0,0,0,0,0
02662,SALAMAT,0,1,0,0,0,0,0,0
02663,SALAMAT,0,1,0,0,0,1,0,0
02664,SALAMAT,0,0,0,0,1,0,0,0
02665,SALAMAT,0,1,1,0,0,0,1,0
02666,SALAMAT,0,1,1,0,0,0,0,1
02667,SALAMAT,0,1,1,0,0,0,0,0
02668,SALAMAT,0,0,1,1,0,0,0,0
02669,SALAMAT,0,1,1,0,1,0,1,1
02670,SALAMAT,1,0,0,1,0,0,0,0
02671,SALAMAT,0,0,0,0,0,0,0,0
02672,SALAMAT,1,0,0,0,1,0,0,0
02673,SALAMAT,1,0,0,1,1,1,0,0
02674,SALAMAT,0,1,1,0,0,1,0,0
02675,SALAMAT,1,1,1,1,1,1,0,0
02676,SALAMAT,0,0,0,0,0,0,0,0
02677,SALAMAT,1,1,1,0,0,0,0,0
02678,SALAMAT,1,1,0,0,0,1,1,0
02679,SALAMAT,0,1,0,1,0,0,0,1
02680,SALAMAT,0,0,0,0,0,0,0,0
02681,SALAMAT,1,0,1,0,1,1,0,0
02682,SALAMAT,0,0,1,0,1,0,0,0
02683,SALAMAT,0,0,0,0,0,0,1,0
02684,SALAMAT,1,1,0,0,0,0,0,0
02685,SALAMAT,1,0,0,0,0,0,0,0
02686,SALAMAT,0,1,1,0,0,1,0,1
02687,SALAMAT,1,0,1,1,1,1,0,0
02688,SALAMAT,1,1,0,1,1,0,1,1
02689,SALAMAT,0,1,1,0,1,0,0,1
02690,SALAMAT,0,0,1,0,0,0,0,1
02691,SILA,1,1,0,0,0,1,0,1
02692,SILA,0,1,0,1,0,0,0,1
02693,SILA,0,1,0,0,0,0,1,0
02694,SILA,0,0,0,0,0,0,0,0
02695,SILA,1,1,1,0,0,0,0,0
02696,SILA,0,1,1,1,0,0,0,0
02697,SILA,0,0,0,0,0,0,0,0
02698,SILA,0,1,0,0,1,1,1,1
02699,SILA,0,0,1,0,0,1,0,0
02700,SILA,0,1,1,0,1,1,0,1
02701,SILA,0,0,0,0,0,0,0,0
02702,SILA,0,1,0,1,0,0,1,0
02703,SILA,1,1,1,1,0,1,0,1
02704,SILA,1,0,0,0,0,1,0,0
02705,SILA,0,1,1,0,0,1,0,1
02706,SILA,0,0,1,0,0,1,0,1
02707,SILA,0,1,1,0,0,1,0,0
02708,SILA,0,1,0,0,0,1,0,0
02709,SILA,0,1,0,1,1,1,1,1
02710,SILA,0,1,0,1,1,1,0,0
02711,SILA,0,0,0,1,1,0,1,0
02712,SILA,1,0,0,0,0,0,0,1
02713,SILA,0,0,1,1,0,0,0,0
02714,SILA,0,1,1,0,0,1,0,0
02715,SILA,0,0,1,1,0,0,0,0
02716,SILA,0,1,0,0,0,0,0,1
02717,SILA,0,0,1,0,1,0,0,0
02718,SILA,0,0,0,0,0,0,0,0
02719,SILA,0,1,1,0,0,0,0,1
02720,SILA,0,1,0,0,0,0,0,1
02721,SILA,1,1,1,0,1,1,1,0
02722,SILA,0,1,1,0,1,1,0,0
02723,SILA,0,0,1,1,1,0,1,1
02724,SILA,0,0,0,0,0,0,0,1
02725,SILA,0,1,0,0,1,0,0,0
02726,SILA,0,1,0,0,0,0,0,1
02727,SILA,0,1,1,0,0,1,0,1
02728,SILA,0,1,0,0,0,1,1,1
02729,SILA,0,1,0,0,0,0,0,1
02730,SILA,0,1,1,0,0,0,0,1
02731,SILA,1,1,0,0,1,0,1,1
02732,SILA,0,0,1,0,0,1,0,0
02733,SILA,0,0,1,0,1,1,0,0
02734,SILA,0,1,0,0,0,0,0,1
02735,SILA,0,1,0,0,0,0,0,0
02736,SILA,1,0,1,0,1,0,0,0
02737,SILA,0,0,1,0,0,1,0,0
02738,SILA,0,0,0,0,0,0,0,0
02739,SILA,0,1,1,1,0,0,0,1
02740,SILA,0,0,1,0,1,0,0,0
02741,SILA,0,1,1,0,1,0,0,1
02742,SILA,0,0,1,0,0,0,1,0
02743,SILA,0,1,0,0,1,0,0,0
02744,SILA,0,0,0,0,0,0,0,0
02745,SILA,0,0,0,0,0,0,0,0
02746,SILA,0,0,0,1,0,1,0,0
02747,SILA,0,1,0,1,0,0,1,1
02748,SILA,0,1,0,0,0,0,0,0
02749,SILA,0,1,1,0,1,1,1,1
02750,SILA,0,1,0,0,0,0,0,0
02751,SILA,1,1,1,1,0,0,0,1
02752,SILA,0,1,1,0,0,0,0,1
02753,SILA,0,1,0,1,0,0,0,0
02754,SILA,0,1,0,1,0,1,1,1
02755,SILA,1,1,0,0,0,1,1,0
02756,SILA,0,1,0,0,0,1,1,0
02757,SILA,0,0,0,0,0,0,0,0
02758,SILA,0,1,0,0,1,0,0,0
02759,SILA,0,1,0,0,1,1,0,1
02760,SILA,0,1,1,0,0,1,0,0
02761,SILA,0,0,1,0,1,1,0,1
02762,SILA,0,0,0,0,0,0,0,0
02763,SILA,0,1,0,0,0,0,0,1
02764,SILA,1,1,0,0,0,0,1,1
02765,SILA,0,1,0,0,0,1,0,0
02766,SILA,0,1,1,0,0,0,0,1
02767,SILA,0,1,0,1,1,1,0,0
02768,SILA,0,0,0,0,1,0,0,0
02769,SILA,0,1,1,0,0,0,1,1
02770,SILA,0,1,0,0,0,0,0,0
02771,SILA,0,0,0,1,1,1,0,0
02772,SILA,0,1,0,0,0,0,0,0
02773,SILA,0,1,1,0,0,0,0,0
02774,SILA,1,0,0,0,0,1,0,0
02775,SILA,0,0,0,0,0,1,0,1
02776,SILA,1,1,1,0,1,0,0,0
02777,SILA,0,1,0,1,0,0,0,1
02778,SILA,0,0,1,0,0,1,0,1
02779,SILA,0,0,0,0,0,1,0,1
02780,SILA,0,0,1,0,0,0,0,1
02781,SILA,0,1,0,1,0,1,0,1
02782,SILA,0,1,1,0,1,1,1,0
02783,SILA,1,0,1,0,1,1,0,0
02784,SILA,1,1,1,0,0,0,1,0
02785,SILA,1,1,0,0,1,0,1,0
02786,SILA,0,1,1,0,0,1,0,0
02787,SILA,1,0,0,0,0,0,0,1
02788,SILA,0,0,0,0,0,1,0,0
02789,SILA,0,0,0,1,0,0,0,0
02790,SILA,0,0,0,0,0,1,0,0
02791,SILA,0,1,1,1,0,1,0,0
02792,SILA,1,0,0,0,0,0,0,0
02793,SILA,1,1,1,0,1,1,0,0
02794,SILA,1,1,1,0,1,0,1,0
02795,SILA,0,1,0,0,0,0,0,1
02796,SILA,0,1,0,1,0,0,0,0
02797,SILA,0,0,0,0,1,0,1,1
02798,SILA,1,0,1,0,0,1,0,0
02799,SILA,1,0,0,0,0,0,0,1
02800,SILA,0,1,1,0,0,1,1,1
02801,SILA,0,1,0,0,0,0,0,0
02802,SILA,0,1,1,0,1,1,0,0
02803,SILA,0,1,1,0,0,1,0,1
02804,SILA,1,0,1,0,1,0,0,1
02805,SILA,1,1,0,0,0,0,1,0
02806,SILA,0,0,0,0,0,0,0,0
02807,SILA,1,1,1,0,0,0,0,1
02808,SILA,0,1,0,0,1,1,0,0
02809,SILA,1,1,0,0,0,0,1,0
02810,SILA,1,0,0,0,0,0,0,0
02811,SILA,1,1,1,0,0,1,0,0
02812,SILA,0,0,1,0,0,0,0,1
02813,SILA,0,0,0,0,0,0,0,0
02814,SILA,0,1,0,0,0,0,0,0
02815,SILA,1,1,0,0,1,0,0,0
02816,SILA,1,0,0,1,0,0,0,0
02817,SILA,1,1,1,1,0,1,0,1
02818,SILA,1,0,1,0,0,0,1,0
02819,SILA,0,1,1,0,1,0,0,0
02820,SILA,0,1,0,0,0,1,0,0
02821,SILA,0,1,1,0,0,0,0,0
02822,SILA,0,0,1,1,0,0,0,0
02823,SILA,0,1,0,0,0,0,0,0
02824,SILA,0,0,1,0,0,1,0,0
02825,SILA,0,1,0,0,0,0,0,1
02826,SILA,0,0,0,0,1,0,0,1
02827,SILA,0,1,1,0,0,0,0,1
02828,SILA,1,1,0,0,0,1,0,0
02829,SILA,0,1,1,0,1,1,0,0
02830,SILA,0,1,1,0,0,1,1,0
02831,SILA,1,1,0,0,0,1,0,0
02832,SILA,0,0,1,0,0,0,0,1
02833,SILA,0,0,1,1,1,1,0,0
02834,SILA,0,1,0,0,1,0,0,0
02835,SILA,0,0,0,1,0,1,0,0
02836,SILA,1,0,0,0,0,0,0,0
02837,SILA,1,1,1,0,1,1,1,1
02838,SILA,1,1,0,0,0,1,0,1
02839,SILA,0,1,1,1,0,1,0,1
02840,SILA,0,0,1,0,0,0,0,0
02841,SILA,0,0,0,0,0,0,0,0
02842,SILA,0,1,0,1,0,1,0,1
02843,SILA,0,1,0,0,0,1,0,0
02844,SILA,0,1,1,0,0,0,0,0
02845,SILA,0,1,0,0,0,1,0,0
02846,SILA,0,0,0,0,0,0,0,1
02847,SILA,0,1,0,1,0,1,0,0
02848,SILA,0,1,0,0,1,0,0,1
02849,SILA,0,1,1,0,1,0,1,0
02850,SILA,0,1,0,0,1,0,1,0
02851,SILA,0,1,0,0,1,1,0,0
02852,SILA,0,0,1,0,0,0,0,0
02853,SILA,1,0,1,0,0,0,0,1
02854,SILA,1,0,0,0,0,1,0,1
02855,SILA,1,0,0,0,0,0,0,1
02856,SILA,0,0,0,1,0,0,0,0
02857,SILA,0,1,0,0,1,0,0,1
02858,SILA,1,0,1,0,1,1,1,1
02859,SILA,1,1,0,0,0,0,0,1
02860,SILA,0,0,1,0,0,1,0,0
02861,SILA,0,1,1,0,1,0,0,0
02862,SILA,0,1,1,1,0,1,0,0
02863,SILA,0,0,0,0,1,1,0,1
02864,SILA,1,1,0,0,0,0,0,0
02865,SILA,1,0,0,1,0,0,0,1
02866,SILA,0,1,1,0,0,0,0,0
02867,SILA,0,1,0,0,0,0,0,0
02868,SILA,0,0,1,0,0,0,0,1
02869,SILA,0,1,0,0,1,1,0,0
02870,SILA,0,1,0,1,0,0,0,0
02871,SILA,0,1,1,0,0,0,0,0
02872,TANDJILÉ,0,1,0,0,0,0,0,0
02873,TANDJILÉ,0,0,0,1,0,0,0,0
02874,TANDJILÉ,0,0,0,0,1,1,0,0
02875,TANDJILÉ,0,0,0,0,0,0,0,0
02876,TANDJILÉ,0,1,0,1,0,1,1,1
02877,TANDJILÉ,0,0,0,0,0,0,0,0
02878,TANDJILÉ,0,1,0,0,0,0,0,0
02879,TANDJILLE,0,1,0,0,0,1,0,0
02880,TANDJILÉ,0,1,0,0,0,0,0,0
02881,TANDJILÉ,0,0,0,0,0,0,0,0
02882,TANDJILÉ,0,1,0,1,1,0,0,1
02883,TANDJILÉ,0,1,0,0,1,0,1,1
02884,TANDJILÉ,0,1,0,0,1,1,0,0
02885,TANDJILÉ,0,0,0,0,0,0,0,0
02886,TANDJILLE,0,0,0,1,0,0,0,0
02887,TANDJILLE,1,1,0,0,0,1,1,0
02888,TANDJILÉ,0,0,0,0,1,0,0,0
02889,TANDJILÉ,0,1,1,0,0,1,1,1
02890,TANDJILÉ,0,1,0,0,1,0,0,1
02891,TANDJILÉ,0,1,1,0,0,0,0,0
02892,TANDJILÉ,0,0,0,0,0,0,0,0
02893,TANDJILÉ,0,1,0,0,0,1,0,0
02894,TANDJILÉ,0,1,0,0,0,0,0,0
02895,TANDJILÉ,0,1,0,0,0,0,0,0
02896,TANDJILÉ,0,1,0,0,0,0,0,1
02897,TANDJILÉ,0,1,0,0,1,1,0,1
02898,TANDJILÉ,0,1,0,0,1,0,0,0
02899,TANDJILÉ,0,1,0,0,0,1,0,0
02900,TANDJILÉ,0,1,0,0,1,0,0,1
02901,TANDJILÉ,0,1,0,0,0,0,0,0
02902,TANDJILÉ,0,1,0,0,0,1,0,1
02903,TANDJILÉ,0,0,0,1,0,1,0,0
02904,TANDJILÉ,0,0,0,0,0,1,0,0
02905,TANDJILÉ,0,0,0,1,0,1,0,1
02906,TANDJILÉ,0,1,0,1,1,1,1,0
02907,TANDJILÉ,0,1,0,0,0,0,0,0
02908,TANDJILÉ,1,1,0,0,0,1,0,0
02909,TANDJILÉ,0,1,0,0,1,1,0,0
02910,TANDJILÉ,0,1,0,0,0,1,0,0
02911,TANDJILÉ,0,1,0,1,0,0,1,0
02912,TANDJILÉ,1,0,0,1,1,0,0,0
02913,TANDJILÉ,0,0,0,0,1,0,1,0
02914,TANDJILÉ,0,1,1,0,1,1,0,1
02915,TANDJILÉ,0,0,0,1,0,0,0,1
02916,TANDJILÉ,0,0,0,0,0,0,0,0
02917,TANDJILÉ,0,1,0,0,1,1,0,0
02918,TANDJILÉ,0,1,0,1,1,1,0,1
02919,TANDJILÉ,1,0,0,1,0,0,1,0
02920,TANDJILÉ,0,0,0,0,0,0,0,0
02921,TANDJILÉ,0,1,0,0,1,0,0,0
02922,TANDJILÉ,0,1,0,1,0,1,0,0
02923,TANDJILÉ,0,0,0,0,0,0,0,0
02924,TANDJILÉ,0,0,0,0,0,1,0,0
02925,TANDJILÉ,0,0,0,0,0,0,0,0
02926,TANDJILÉ,0,0,0,1,1,1,1,0
02927,TANDJILÉ,0,1,0,0,0,0,0,1
02928,TANDJILÉ,0,1,0,0,0,0,0,0
02929,TANDJILÉ,0,1,1,0,0,1,0,0
02930,TANDJILLE,0,1,0,0,0,0,0,1
02931,TANDJILÉ,0,0,0,0,0,0,0,1
02932,TANDJILÉ,0,1,0,0,0,0,0,0
02933,TANDJILÉ,0,0,0,0,1,0,0,0
02934,TANDJILÉ,0,1,0,0,0,0,0,0
02935,TANDJILÉ,0,0,0,0,0,0,0,0
02936,TANDJILÉ,0,1,0,1,0,1,0,0
02937,TANDJILÉ,0,1,1,0,0,0,1,0
02938,TANDJILÉ,0,1,0,1,1,1,0,0
02939,TANDJILÉ,0,0,0,0,0,0,0,0
02940,TANDJILÉ,0,1,0,1,1,0,0,1
02941,TANDJILÉ,0,0,0,0,0,0,0,1
02942,TANDJILÉ,0,1,0,0,0,0,0,0
02943,TANDJILÉ,0,1,0,0,0,0,0,0
02944,TANDJILÉ,0,1,0,0,0,1,0,1
02945,TANDJILÉ,0,1,0,0,0,1,0,0
02946,TANDJILÉ,0,1,0,0,0,0,0,0
